trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,timepoint
661312,20:15:00,20:15:00,5045,4,,,,1
661312,20:20:00,20:20:00,5048,5,,,,1
661312,20:22:00,20:22:00,5049,6,,,,1
661313,20:30:00,20:30:00,5049,1,,,,1
661313,20:32:00,20:32:00,23509,2,,,,1
661313,20:33:00,20:33:00,5050,3,,,,1
661314,00:20:00,00:20:00,5048,1,,,,1
661314,00:22:00,00:22:00,5049,2,,,,1
661315,00:30:00,00:30:00,5049,1,,,,1
661315,00:31:00,00:31:00,23509,2,,,,1
661315,00:33:00,00:33:00,5050,3,,,,1
670401,20:50:00,20:50:00,5049,1,,,,1
670401,20:51:00,20:51:00,23509,2,,,,1
670401,20:53:00,20:53:00,5050,3,,,,1
670401,20:55:00,20:55:00,5045,4,,,,1
670401,21:00:00,21:00:00,5048,5,,,,1
670401,21:09:00,21:09:00,5049,6,,,,1
670402,21:10:00,21:10:00,5049,1,,,,1
670402,21:11:00,21:11:00,23509,2,,,,1
670402,21:13:00,21:13:00,5050,3,,,,1
670402,21:15:00,21:15:00,5045,4,,,,1
670402,21:20:00,21:20:00,5048,5,,,,1
670402,21:29:00,21:29:00,5049,6,,,,1
670403,21:30:00,21:30:00,5049,1,,,,1
670403,21:31:00,21:31:00,23509,2,,,,1
670403,21:33:00,21:33:00,5050,3,,,,1
670403,21:35:00,21:35:00,5045,4,,,,1
670403,21:40:00,21:40:00,5048,5,,,,1
670403,21:49:00,21:49:00,5049,6,,,,1
670404,21:50:00,21:50:00,5049,1,,,,1
670404,21:51:00,21:51:00,23509,2,,,,1
670404,21:53:00,21:53:00,5050,3,,,,1
670404,21:55:00,21:55:00,5045,4,,,,1
670404,22:00:00,22:00:00,5048,5,,,,1
670404,22:09:00,22:09:00,5049,6,,,,1
670405,22:10:00,22:10:00,5049,1,,,,1
670405,22:11:00,22:11:00,23509,2,,,,1
670405,22:13:00,22:13:00,5050,3,,,,1
670405,22:15:00,22:15:00,5045,4,,,,1
670405,22:20:00,22:20:00,5048,5,,,,1
670405,22:29:00,22:29:00,5049,6,,,,1
670406,22:30:00,22:30:00,5049,1,,,,1
670406,22:31:00,22:31:00,23509,2,,,,1
670406,22:33:00,22:33:00,5050,3,,,,1
670406,22:35:00,22:35:00,5045,4,,,,1
670406,22:40:00,22:40:00,5048,5,,,,1
670406,22:49:00,22:49:00,5049,6,,,,1
670407,22:50:00,22:50:00,5049,1,,,,1
670407,22:51:00,22:51:00,23509,2,,,,1
670407,22:53:00,22:53:00,5050,3,,,,1
670407,22:55:00,22:55:00,5045,4,,,,1
670407,23:00:00,23:00:00,5048,5,,,,1
670407,23:09:00,23:09:00,5049,6,,,,1
670408,23:10:00,23:10:00,5049,1,,,,1
670408,23:11:00,23:11:00,23509,2,,,,1
670408,23:13:00,23:13:00,5050,3,,,,1
670408,23:15:00,23:15:00,5045,4,,,,1
670408,23:20:00,23:20:00,5048,5,,,,1
670408,23:29:00,23:29:00,5049,6,,,,1
670409,23:30:00,23:30:00,5049,1,,,,1
670409,23:31:00,23:31:00,23509,2,,,,1
670409,23:33:00,23:33:00,5050,3,,,,1
670409,23:35:00,23:35:00,5045,4,,,,1
670409,23:40:00,23:40:00,5048,5,,,,1
670409,23:49:00,23:49:00,5049,6,,,,1
670410,23:50:00,23:50:00,5049,1,,,,1
670410,23:51:00,23:51:00,23509,2,,,,1
670410,23:53:00,23:53:00,5050,3,,,,1
670410,23:55:00,23:55:00,5045,4,,,,1
670410,24:00:00,24:00:00,5048,5,,,,1
670410,00:09:00,00:09:00,5049,6,,,,1
670414,19:50:00,19:50:00,5049,1,,,,1
670414,19:51:00,19:51:00,23509,2,,,,1
670414,19:55:00,19:55:00,5050,3,,,,1
670421,16:30:00,16:30:00,5049,1,,,,1
670421,16:31:00,16:31:00,23509,2,,,,1
670421,16:35:00,16:35:00,5050,3,,,,1
670421,16:40:00,16:40:00,5045,4,,,,1
670421,16:45:00,16:45:00,5048,5,,,,1
670421,16:50:00,16:50:00,132600,6,,,,1
670421,16:54:00,16:54:00,5049,7,,,,1
670422,16:55:00,16:55:00,5049,1,,,,1
670422,16:56:00,16:56:00,23509,2,,,,1
670422,17:00:00,17:00:00,5050,3,,,,1
670422,17:05:00,17:05:00,5045,4,,,,1
670422,17:10:00,17:10:00,5048,5,,,,1
670422,17:15:00,17:15:00,132600,6,,,,1
670422,17:19:00,17:19:00,5049,7,,,,1
670423,17:20:00,17:20:00,5049,1,,,,1
670423,17:21:00,17:21:00,23509,2,,,,1
670423,17:25:00,17:25:00,5050,3,,,,1
670423,17:30:00,17:30:00,5045,4,,,,1
670423,17:35:00,17:35:00,5048,5,,,,1
670423,17:40:00,17:40:00,132600,6,,,,1
670423,17:44:00,17:44:00,5049,7,,,,1
670424,17:45:00,17:45:00,5049,1,,,,1
670424,17:46:00,17:46:00,23509,2,,,,1
670424,17:50:00,17:50:00,5050,3,,,,1
670424,17:55:00,17:55:00,5045,4,,,,1
670424,18:00:00,18:00:00,5048,5,,,,1
670424,18:05:00,18:05:00,132600,6,,,,1
670424,18:09:00,18:09:00,5049,7,,,,1
670425,18:10:00,18:10:00,5049,1,,,,1
670425,18:11:00,18:11:00,23509,2,,,,1
670425,18:15:00,18:15:00,5050,3,,,,1
670425,18:20:00,18:20:00,5045,4,,,,1
670425,18:25:00,18:25:00,5048,5,,,,1
670425,18:30:00,18:30:00,132600,6,,,,1
670425,18:34:00,18:34:00,5049,7,,,,1
670426,18:35:00,18:35:00,5049,1,,,,1
670426,18:36:00,18:36:00,23509,2,,,,1
670426,18:40:00,18:40:00,5050,3,,,,1
670426,18:45:00,18:45:00,5045,4,,,,1
670426,18:50:00,18:50:00,5048,5,,,,1
670426,18:55:00,18:55:00,132600,6,,,,1
670426,18:59:00,18:59:00,5049,7,,,,1
670427,19:00:00,19:00:00,5049,1,,,,1
670427,19:01:00,19:01:00,23509,2,,,,1
670427,19:05:00,19:05:00,5050,3,,,,1
670427,19:10:00,19:10:00,5045,4,,,,1
670427,19:15:00,19:15:00,5048,5,,,,1
670427,19:20:00,19:20:00,132600,6,,,,1
670427,19:24:00,19:24:00,5049,7,,,,1
670428,19:25:00,19:25:00,5049,1,,,,1
670428,19:26:00,19:26:00,23509,2,,,,1
670428,19:30:00,19:30:00,5050,3,,,,1
670428,19:35:00,19:35:00,5045,4,,,,1
670428,19:40:00,19:40:00,5048,5,,,,1
670428,19:45:00,19:45:00,132600,6,,,,1
670428,19:46:00,19:46:00,5049,7,,,,1
670429,16:20:00,16:20:00,5048,1,,,,1
670429,16:25:00,16:25:00,132600,2,,,,1
670429,16:29:00,16:29:00,5049,3,,,,1
670431,20:40:00,20:40:00,5048,1,,,,1
670431,20:42:00,20:42:00,5049,2,,,,1
670570,07:30:00,07:30:00,58343,1,,,,1
670570,07:31:00,07:31:00,63189,2,,,,1
670570,07:32:00,07:32:00,5039,3,,,,1
670570,07:36:00,07:36:00,5040,4,,,,1
670570,07:39:00,07:39:00,5041,5,,,,1
670570,07:42:00,07:42:00,154627,6,,,,1
670570,07:45:00,07:45:00,5045,7,,,,1
670570,07:46:00,07:46:00,6854,8,,,,1
670570,07:52:00,07:52:00,5036,9,,,,1
670570,07:53:00,07:53:00,58343,10,,,,1
670571,08:00:00,08:00:00,58343,1,,,,1
670571,08:01:00,08:01:00,63189,2,,,,1
670571,08:02:00,08:02:00,5039,3,,,,1
670571,08:06:00,08:06:00,5040,4,,,,1
670571,08:09:00,08:09:00,5041,5,,,,1
670571,08:12:00,08:12:00,154627,6,,,,1
670571,08:15:00,08:15:00,5045,7,,,,1
670571,08:16:00,08:16:00,6854,8,,,,1
670571,08:22:00,08:22:00,5036,9,,,,1
670571,08:23:00,08:23:00,58343,10,,,,1
670572,08:30:00,08:30:00,58343,1,,,,1
670572,08:31:00,08:31:00,63189,2,,,,1
670572,08:32:00,08:32:00,5039,3,,,,1
670572,08:36:00,08:36:00,5040,4,,,,1
670572,08:39:00,08:39:00,5041,5,,,,1
670572,08:42:00,08:42:00,154627,6,,,,1
670572,08:45:00,08:45:00,5045,7,,,,1
670572,08:46:00,08:46:00,6854,8,,,,1
670572,08:52:00,08:52:00,5036,9,,,,1
670572,08:53:00,08:53:00,58343,10,,,,1
670573,09:00:00,09:00:00,58343,1,,,,1
670573,09:01:00,09:01:00,63189,2,,,,1
670573,09:02:00,09:02:00,5039,3,,,,1
670573,09:06:00,09:06:00,5040,4,,,,1
670573,09:09:00,09:09:00,5041,5,,,,1
670573,09:12:00,09:12:00,154627,6,,,,1
670573,09:15:00,09:15:00,5045,7,,,,1
670573,09:16:00,09:16:00,6854,8,,,,1
670573,09:22:00,09:22:00,5036,9,,,,1
670573,09:23:00,09:23:00,58343,10,,,,1
670574,09:30:00,09:30:00,58343,1,,,,1
670574,09:31:00,09:31:00,63189,2,,,,1
670574,09:32:00,09:32:00,5039,3,,,,1
670574,09:36:00,09:36:00,5040,4,,,,1
670574,09:39:00,09:39:00,5041,5,,,,1
670574,09:42:00,09:42:00,154627,6,,,,1
670574,09:45:00,09:45:00,5045,7,,,,1
670574,09:46:00,09:46:00,6854,8,,,,1
670574,09:52:00,09:52:00,5036,9,,,,1
670574,09:53:00,09:53:00,58343,10,,,,1
670575,10:00:00,10:00:00,58343,1,,,,1
670575,10:01:00,10:01:00,63189,2,,,,1
670575,10:02:00,10:02:00,5039,3,,,,1
670575,10:06:00,10:06:00,5040,4,,,,1
670575,10:09:00,10:09:00,5041,5,,,,1
670575,10:12:00,10:12:00,154627,6,,,,1
670575,10:15:00,10:15:00,5045,7,,,,1
670575,10:16:00,10:16:00,6854,8,,,,1
670575,10:22:00,10:22:00,5036,9,,,,1
670575,10:23:00,10:23:00,58343,10,,,,1
670576,10:30:00,10:30:00,58343,1,,,,1
670576,10:31:00,10:31:00,63189,2,,,,1
670576,10:32:00,10:32:00,5039,3,,,,1
670576,10:36:00,10:36:00,5040,4,,,,1
670576,10:39:00,10:39:00,5041,5,,,,1
670576,10:42:00,10:42:00,154627,6,,,,1
670576,10:45:00,10:45:00,5045,7,,,,1
670576,10:46:00,10:46:00,6854,8,,,,1
670576,10:52:00,10:52:00,5036,9,,,,1
670576,10:53:00,10:53:00,58343,10,,,,1
670591,12:00:00,12:00:00,58343,1,,,,1
670591,12:01:00,12:01:00,63189,2,,,,1
670591,12:02:00,12:02:00,5039,3,,,,1
670591,12:06:00,12:06:00,5040,4,,,,1
670591,12:09:00,12:09:00,5041,5,,,,1
670591,12:12:00,12:12:00,154627,6,,,,1
670591,12:15:00,12:15:00,5045,7,,,,1
670591,12:16:00,12:16:00,6854,8,,,,1
670591,12:22:00,12:22:00,5036,9,,,,1
670591,12:23:00,12:23:00,58343,10,,,,1
670592,12:30:00,12:30:00,58343,1,,,,1
670592,12:31:00,12:31:00,63189,2,,,,1
670592,12:32:00,12:32:00,5039,3,,,,1
670592,12:36:00,12:36:00,5040,4,,,,1
670592,12:39:00,12:39:00,5041,5,,,,1
670592,12:42:00,12:42:00,154627,6,,,,1
670592,12:45:00,12:45:00,5045,7,,,,1
670592,12:46:00,12:46:00,6854,8,,,,1
670592,12:52:00,12:52:00,5036,9,,,,1
670592,12:53:00,12:53:00,58343,10,,,,1
670593,13:00:00,13:00:00,58343,1,,,,1
670593,13:01:00,13:01:00,63189,2,,,,1
670593,13:02:00,13:02:00,5039,3,,,,1
670593,13:06:00,13:06:00,5040,4,,,,1
670593,13:09:00,13:09:00,5041,5,,,,1
670593,13:12:00,13:12:00,154627,6,,,,1
670593,13:15:00,13:15:00,5045,7,,,,1
670593,13:16:00,13:16:00,6854,8,,,,1
670593,13:22:00,13:22:00,5036,9,,,,1
670593,13:23:00,13:23:00,58343,10,,,,1
670594,13:30:00,13:30:00,58343,1,,,,1
670594,13:31:00,13:31:00,63189,2,,,,1
670594,13:32:00,13:32:00,5039,3,,,,1
670594,13:36:00,13:36:00,5040,4,,,,1
670594,13:39:00,13:39:00,5041,5,,,,1
670594,13:42:00,13:42:00,154627,6,,,,1
670594,13:45:00,13:45:00,5045,7,,,,1
670594,13:46:00,13:46:00,6854,8,,,,1
670594,13:52:00,13:52:00,5036,9,,,,1
670594,13:53:00,13:53:00,58343,10,,,,1
670595,14:00:00,14:00:00,58343,1,,,,1
670595,14:01:00,14:01:00,63189,2,,,,1
670595,14:02:00,14:02:00,5039,3,,,,1
670595,14:06:00,14:06:00,5040,4,,,,1
670595,14:09:00,14:09:00,5041,5,,,,1
670595,14:12:00,14:12:00,154627,6,,,,1
670595,14:15:00,14:15:00,5045,7,,,,1
670595,14:16:00,14:16:00,6854,8,,,,1
670595,14:22:00,14:22:00,5036,9,,,,1
670595,14:23:00,14:23:00,58343,10,,,,1
670596,14:30:00,14:30:00,58343,1,,,,1
670596,14:31:00,14:31:00,63189,2,,,,1
670596,14:32:00,14:32:00,5039,3,,,,1
670596,14:36:00,14:36:00,5040,4,,,,1
670596,14:39:00,14:39:00,5041,5,,,,1
670596,14:42:00,14:42:00,154627,6,,,,1
670596,14:45:00,14:45:00,5045,7,,,,1
670596,14:46:00,14:46:00,6854,8,,,,1
670596,14:52:00,14:52:00,5036,9,,,,1
670596,14:53:00,14:53:00,58343,10,,,,1
670597,11:00:00,11:00:00,58343,1,,,,1
670597,11:01:00,11:01:00,63189,2,,,,1
670597,11:02:00,11:02:00,5039,3,,,,1
670597,11:06:00,11:06:00,5040,4,,,,1
670597,11:09:00,11:09:00,5041,5,,,,1
670597,11:12:00,11:12:00,154627,6,,,,1
670597,11:15:00,11:15:00,5045,7,,,,1
670597,11:16:00,11:16:00,6854,8,,,,1
670597,11:22:00,11:22:00,5036,9,,,,1
670597,11:23:00,11:23:00,58343,10,,,,1
670577,08:15:00,08:15:00,58343,1,,,,1
670577,08:16:00,08:16:00,63189,2,,,,1
670577,08:17:00,08:17:00,5039,3,,,,1
670577,08:21:00,08:21:00,5040,4,,,,1
670577,08:24:00,08:24:00,5041,5,,,,1
670577,08:27:00,08:27:00,154627,6,,,,1
670577,08:30:00,08:30:00,5045,7,,,,1
670577,08:31:00,08:31:00,6854,8,,,,1
670577,08:35:00,08:35:00,5036,9,,,,1
670577,08:36:00,08:36:00,58343,10,,,,1
670578,08:45:00,08:45:00,58343,1,,,,1
670578,08:46:00,08:46:00,63189,2,,,,1
670578,08:47:00,08:47:00,5039,3,,,,1
670578,08:51:00,08:51:00,5040,4,,,,1
670578,08:54:00,08:54:00,5041,5,,,,1
670578,08:57:00,08:57:00,154627,6,,,,1
670578,09:00:00,09:00:00,5045,7,,,,1
670578,09:01:00,09:01:00,6854,8,,,,1
670578,09:05:00,09:05:00,5036,9,,,,1
670578,09:06:00,09:06:00,58343,10,,,,1
670579,09:15:00,09:15:00,58343,1,,,,1
670579,09:16:00,09:16:00,63189,2,,,,1
670579,09:17:00,09:17:00,5039,3,,,,1
670579,09:21:00,09:21:00,5040,4,,,,1
670579,09:24:00,09:24:00,5041,5,,,,1
670579,09:27:00,09:27:00,154627,6,,,,1
670579,09:30:00,09:30:00,5045,7,,,,1
670579,09:31:00,09:31:00,6854,8,,,,1
670579,09:35:00,09:35:00,5036,9,,,,1
670579,09:36:00,09:36:00,58343,10,,,,1
670580,09:45:00,09:45:00,58343,1,,,,1
670580,09:46:00,09:46:00,63189,2,,,,1
670580,09:47:00,09:47:00,5039,3,,,,1
670580,09:51:00,09:51:00,5040,4,,,,1
670580,09:54:00,09:54:00,5041,5,,,,1
670580,09:57:00,09:57:00,154627,6,,,,1
670580,10:00:00,10:00:00,5045,7,,,,1
670580,10:01:00,10:01:00,6854,8,,,,1
670580,10:05:00,10:05:00,5036,9,,,,1
670580,10:06:00,10:06:00,58343,10,,,,1
670581,10:15:00,10:15:00,58343,1,,,,1
670581,10:16:00,10:16:00,63189,2,,,,1
670581,10:17:00,10:17:00,5039,3,,,,1
670581,10:21:00,10:21:00,5040,4,,,,1
670581,10:24:00,10:24:00,5041,5,,,,1
670581,10:27:00,10:27:00,154627,6,,,,1
670581,10:30:00,10:30:00,5045,7,,,,1
670581,10:31:00,10:31:00,6854,8,,,,1
670581,10:35:00,10:35:00,5036,9,,,,1
670581,10:36:00,10:36:00,58343,10,,,,1
670582,10:45:00,10:45:00,58343,1,,,,1
670582,10:46:00,10:46:00,63189,2,,,,1
670582,10:47:00,10:47:00,5039,3,,,,1
670582,10:51:00,10:51:00,5040,4,,,,1
670582,10:54:00,10:54:00,5041,5,,,,1
670582,10:57:00,10:57:00,154627,6,,,,1
670582,11:00:00,11:00:00,5045,7,,,,1
670582,11:01:00,11:01:00,6854,8,,,,1
670582,11:05:00,11:05:00,5036,9,,,,1
670582,11:06:00,11:06:00,58343,10,,,,1
670583,11:15:00,11:15:00,58343,1,,,,1
670583,11:16:00,11:16:00,63189,2,,,,1
670583,11:17:00,11:17:00,5039,3,,,,1
670583,11:21:00,11:21:00,5040,4,,,,1
670583,11:24:00,11:24:00,5041,5,,,,1
670583,11:27:00,11:27:00,154627,6,,,,1
670583,11:30:00,11:30:00,5045,7,,,,1
670583,11:31:00,11:31:00,6854,8,,,,1
670583,11:35:00,11:35:00,5036,9,,,,1
670583,11:36:00,11:36:00,58343,10,,,,1
670584,12:45:00,12:45:00,58343,1,,,,1
670584,12:46:00,12:46:00,63189,2,,,,1
670584,12:47:00,12:47:00,5039,3,,,,1
670584,12:51:00,12:51:00,5040,4,,,,1
670584,12:54:00,12:54:00,5041,5,,,,1
670584,12:57:00,12:57:00,154627,6,,,,1
670584,13:00:00,13:00:00,5045,7,,,,1
670584,13:01:00,13:01:00,6854,8,,,,1
670584,13:05:00,13:05:00,5036,9,,,,1
670584,13:06:00,13:06:00,58343,10,,,,1
670585,13:15:00,13:15:00,58343,1,,,,1
670585,13:16:00,13:16:00,63189,2,,,,1
670585,13:17:00,13:17:00,5039,3,,,,1
670585,13:21:00,13:21:00,5040,4,,,,1
670585,13:24:00,13:24:00,5041,5,,,,1
670585,13:27:00,13:27:00,154627,6,,,,1
670585,13:30:00,13:30:00,5045,7,,,,1
670585,13:31:00,13:31:00,6854,8,,,,1
670585,13:35:00,13:35:00,5036,9,,,,1
670585,13:36:00,13:36:00,58343,10,,,,1
670586,13:45:00,13:45:00,58343,1,,,,1
670586,13:46:00,13:46:00,63189,2,,,,1
670586,13:47:00,13:47:00,5039,3,,,,1
670586,13:51:00,13:51:00,5040,4,,,,1
670586,13:54:00,13:54:00,5041,5,,,,1
670586,13:57:00,13:57:00,154627,6,,,,1
670586,14:00:00,14:00:00,5045,7,,,,1
670586,14:01:00,14:01:00,6854,8,,,,1
670586,14:05:00,14:05:00,5036,9,,,,1
670586,14:06:00,14:06:00,58343,10,,,,1
670587,14:15:00,14:15:00,58343,1,,,,1
670587,14:16:00,14:16:00,63189,2,,,,1
670587,14:17:00,14:17:00,5039,3,,,,1
670587,14:21:00,14:21:00,5040,4,,,,1
670587,14:24:00,14:24:00,5041,5,,,,1
670587,14:27:00,14:27:00,154627,6,,,,1
670587,14:30:00,14:30:00,5045,7,,,,1
670587,14:31:00,14:31:00,6854,8,,,,1
670587,14:35:00,14:35:00,5036,9,,,,1
670587,14:36:00,14:36:00,58343,10,,,,1
670588,14:45:00,14:45:00,58343,1,,,,1
670588,14:46:00,14:46:00,63189,2,,,,1
670588,14:47:00,14:47:00,5039,3,,,,1
670588,14:51:00,14:51:00,5040,4,,,,1
670588,14:54:00,14:54:00,5041,5,,,,1
670588,14:57:00,14:57:00,154627,6,,,,1
670588,15:00:00,15:00:00,5045,7,,,,1
670588,15:01:00,15:01:00,6854,8,,,,1
670588,15:05:00,15:05:00,5036,9,,,,1
670588,15:06:00,15:06:00,58343,10,,,,1
670589,15:15:00,15:15:00,58343,1,,,,1
670589,15:16:00,15:16:00,63189,2,,,,1
670589,15:17:00,15:17:00,5039,3,,,,1
670589,15:21:00,15:21:00,5040,4,,,,1
670589,15:24:00,15:24:00,5041,5,,,,1
670589,15:27:00,15:27:00,154627,6,,,,1
670589,15:30:00,15:30:00,5045,7,,,,1
670589,15:31:00,15:31:00,6854,8,,,,1
670589,15:35:00,15:35:00,5036,9,,,,1
670589,15:36:00,15:36:00,58343,10,,,,1
670590,15:45:00,15:45:00,58343,1,,,,1
670590,15:46:00,15:46:00,63189,2,,,,1
670590,15:47:00,15:47:00,5039,3,,,,1
670590,15:51:00,15:51:00,5040,4,,,,1
670590,15:54:00,15:54:00,5041,5,,,,1
670590,15:57:00,15:57:00,154627,6,,,,1
670598,11:30:00,11:30:00,58343,1,,,,1
670598,11:31:00,11:31:00,63189,2,,,,1
670598,11:32:00,11:32:00,5039,3,,,,1
670598,11:36:00,11:36:00,5040,4,,,,1
670598,11:39:00,11:39:00,5041,5,,,,1
670598,11:42:00,11:42:00,154627,6,,,,1
670598,11:43:00,11:43:00,5045,7,,,,1
670599,15:00:00,15:00:00,58343,1,,,,1
670599,15:01:00,15:01:00,63189,2,,,,1
670599,15:02:00,15:02:00,5039,3,,,,1
670599,15:06:00,15:06:00,5040,4,,,,1
670599,15:09:00,15:09:00,5041,5,,,,1
670600,11:45:00,11:45:00,58343,1,,,,1
670600,11:45:10,11:45:10,63189,2,,,,1
670600,11:47:00,11:47:00,5039,3,,,,1
670600,11:51:00,11:51:00,5040,4,,,,1
670600,11:52:00,11:52:00,5041,5,,,,1
670601,12:30:00,12:30:00,5045,1,,,,1
670601,12:31:00,12:31:00,6854,2,,,,1
670601,12:35:00,12:35:00,5036,3,,,,1
670601,12:36:00,12:36:00,58343,4,,,,1
